,Trustee_Conservative_Benchmark,Trustee_Conservative_EqualWeight,Trustee_Conservative_MeanVariance,Trustee_Conservative_MaxSharpe,Market_Balanced_Benchmark,Market_Balanced_EqualWeight,Market_Balanced_MeanVariance,Market_Balanced_MaxSharpe,Kelly_Growth_Benchmark,Kelly_Growth_EqualWeight,Kelly_Growth_MeanVariance,Kelly_Growth_MaxSharpe
2025-11-05,-0.010497228798841407,-0.012907367983542861,-0.011031745716619468,-0.010080998261323693,-0.011905366525300609,-0.012907367983542861,-0.013007247356371932,-0.010405250382994558,-0.01262362091662983,-0.012907367983542861,-0.013943208804046092,-0.01043431422111385
2025-11-06,0.005420911502923342,0.006954724034240689,0.006957203639183618,0.006363972814465324,0.006878930336286393,0.006954724034240689,0.007787746679466467,0.007144510211922972,0.00760078809587772,0.006954724034240689,0.007858315880986844,0.007027401138922196
2025-11-07,-0.006271462399623395,-0.006803619616014167,-0.0067783640095098185,-0.0058382238407928,-0.007934855753561787,-0.006803619616014167,-0.008837000648745819,-0.006366577909921123,-0.008457955068491452,-0.006803619616014167,-0.009173489368158205,-0.0061981600851135354
2025-11-10,0.0055010414887912695,0.008599655259563965,0.006000342220150667,0.005182702357929836,0.007589137992238593,0.008599655259563965,0.008209037968232469,0.005761690764787941,0.008378373412990747,0.008599655259563965,0.008345985601742045,0.0055497120245620035
2025-11-11,0.008665901293914091,0.010168129814847937,0.01103592085731564,0.010208733190054886,0.009434114567444585,0.010168129814847937,0.011526120326993405,0.010170728538579699,0.009749451411191767,0.010168129814847937,0.011150384474765795,0.009982013397492162
2025-11-12,0.0007314418167057024,0.0006967395334411819,0.0016473150322511287,0.0014382712813831855,0.0008567479944967538,0.0006967395334411819,0.00243266534641684,0.001734759889281623,0.0013253454931845265,0.0006967395334411819,0.0029986995677571127,0.0017759069456337873
2025-11-13,0.0002834244669580599,0.0008401489714768839,0.001961356143211912,0.0016112433905393075,-0.00040688205040173564,0.0008401489714768839,0.0008866738404662566,0.0013601220321040053,-0.0007518761443093824,0.0008401489714768839,-0.0009439357633137524,0.0014394499734706745
2025-11-14,-0.009390021593455034,-0.011305205373845495,-0.010906534273032786,-0.008737872249062528,-0.012442202334260744,-0.011305205373845495,-0.013879986693200674,-0.009258310163915984,-0.012966753078871851,-0.011305205373845495,-0.01568792999559976,-0.008838561346607876
2025-11-17,-0.0002019933504691096,-0.0009922820056721404,-0.0009929789189832006,-0.0017559360052562534,0.000827526126566891,-0.0009922820056721404,0.0017915035961970638,-0.0016833842130360432,0.0011098240733253828,-0.0009922820056721404,0.004073262997560834,-0.0018618949566878706
2025-11-18,-0.015366217027227846,-0.019416138267978056,-0.017471693237724573,-0.015375495246499837,-0.019921677708469088,-0.019416138267978056,-0.021205623957711417,-0.01658650087484992,-0.021200284300276873,-0.019416138267978056,-0.022350430704708324,-0.015940694464032457
2025-11-19,0.0016024383982096158,0.0027511273135847336,0.0015901875011230526,0.0019282564974416605,0.0006685173019695956,0.0027511273135847336,0.00027786233357507406,0.0016631782693754538,0.0001938697565018188,0.0027511273135847336,-0.0005843480241850552,0.0017298780035710504
2025-11-20,0.00437436112232259,0.007082256725708946,0.00584280667216408,0.003993240087225791,0.008504150041583003,0.007082256725708946,0.00972256799335769,0.005112349222663681,0.010248460922845481,0.007082256725708946,0.0115776024754497,0.004882593932181267
2025-11-21,-0.0167187828883526,-0.02111206005958688,-0.01953122932011031,-0.017263499455848264,-0.021393132375999935,-0.02111206005958688,-0.023914534969933454,-0.018764797547885625,-0.023331377743700976,-0.02111206005958688,-0.025446312635849955,-0.01835575521440025
2025-11-24,0.008096379853306024,0.010002375504891248,0.008716854823755504,0.007296367022024963,0.010656751903693307,0.010002375504891248,0.011100193867771058,0.007528596672196963,0.011098504258905129,0.010002375504891248,0.012637011116128694,0.007115610933491778
2025-11-25,0.005248980981021889,0.007162770002393737,0.007335858018533203,0.0071051974510640825,0.006295027180765134,0.007162770002393737,0.007659109151760379,0.007530388708502089,0.007342584572038957,0.007162770002393737,0.006379156648395057,0.0075917255264768
2025-11-26,0.004199241352240479,0.0059949018270528676,0.004848880540618605,0.0033779179555997185,0.0068835490930330145,0.0059949018270528676,0.008119702704298737,0.003946704632842746,0.007648478649949331,0.0059949018270528676,0.009822164307270898,0.003578641486278178
